File name,Color,Polymer,Matching
AMK86_7207_15.csv,white,PE,0.96
AMK86_7207_17.csv,transparent,PP,0.84
AMK86_7207_19.csv,brown,PP,0.93
AMK86_7208_1.csv,white,PS,0.97
AMK86_7208_2.csv,transparent,PE,0.94
AMK86_7208_3.csv,transparent,PE,0.98
AMK86_7208_4.csv,light blue,PE,0.95
AMK86_7208_5.csv,transparent,PP,0.89
AMK86_7209_1.csv,white,PE,0.73
AMK86_7209_2.csv,transparent,PP,0.95
AMK86_7209_3.csv,light blue,PP,0.97
AMK86_7209_5.csv,white,PS,0.94
AMK86_7209_6.1.csv,green,PE,0.96
AMK86_7213_1.csv,blue,PE,0.98
AMK86_7215_1.csv,transparent,PE,0.93
AMK86_7215_2.csv,transparent,PE,0.97
AMK86_7215_3.csv,transparent,PE,0.91
AMK86_7215_4.csv,transparent,PE,0.97
AMK86_7215_5.csv,white,PS,0.92
AMK86_7215_6.csv,white,PS,0.95
AMK86_7215_7.csv,white,PS,0.97
AMK86_7215_8.csv,white,PP,0.96
AMK86_7215_9.csv,gray,PS,0.89
AMK86_7215_15.csv,gray,PP,0.96
AMK86_7215_19.csv,light blue,PP,0.95
AMK86_7221_1.1.csv,black,PE,0.82
AMK86_7221_2.csv,yellow,PE,0.95
AMK86_7221_4.csv,black,PE,0.96
AMK86_7221_5.csv,transparent,PE,0.98
AMK86_7221_7.csv,black,PE,0.99
AMK86_7221_10.csv,yellow,PE,0.96
AMK86_7221_13.1.csv,black,PP,0.87
AMK86_7223_1.csv,black,PE,0.96
AMK86_7223_2.csv,transparent,PE,0.97
AMK86_7223_4.csv,white,PE,0.97
AMK86_7223_5.csv,white,PP,0.91
AMK86_7223_6.csv,green,PE,0.97
AMK86_7273_1.1.csv,green,PS,0.82
AMK86_7273_2.csv,black,PP,0.94
AMK86_7274_1.csv,black,PE,0.98
AMK86_7274_2.1.csv,white,PP,0.91
AMK86_7274_3.csv,black,PE,0.93
AMK86_7274_4.csv,white,PS,0.79
AMK86_7274_5.csv,blue,PE,0.97
AMK86_7274_6.csv,gray,PE,0.91
AMK86_7274_7.csv,black,PP,0.75
AMK86_7275_1.csv,black,PE,0.97
AMK86_7276_1.csv,white,PP,0.93
Barentsb_2_1_001.csv,,PS,0.88
Templfj_1_1.csv,,PP,0.8
Templfj_1_3.csv,,PS,0.83
Templfj_1_4.csv,,PE,0.96
Templfj_1_5.csv,,PP,0.79
Templfj_1_6.csv,,PE,0.94
Templfj_1_7.csv,,PE,0.98
Templfj_1_8.csv,,PE,0.96
Templfj_1_9.csv,,PE,0.88
Templfj_1_10.csv,,PS,0.78
Templfj_1_11.csv,,PE,0.96
Templfj_1_12.csv,,PE,0.95
Templfj_1_13.csv,,PE,0.95
Templfj_1_14.csv,,PE,0.99
Templfj_1_15.csv,blue,PP,0.94
Templfj_1_18.csv,,PP,0.93
Templfj_2_1.csv,,PE,0.97
Templfj_2_2.csv,,PE,0.97
Templfj_2_3.csv,yellow,PE,0.94
Templfj_2_4.csv,green,PP,0.7
Templfj_2_5.csv,,PE,0.98
Templfj_2_6.csv,,PE,0.94
Templfj_2_7.csv,black,PE,0.97
Templfj_2_8.csv,,PS,0.94
Templfj_2_11.csv,,PE,0.88
Templfj_2_12.csv,white,PS,0.93
Templfj_3_2.csv,light blue,PP,0.86
Templfj_3_3.csv,yellow,PE,0.98
Templfj_3_4.csv,white,PE,0.97
Templfj_3_5.csv,light blue,PE,0.98
Templfj_3_6.csv,white,PE,0.98
Templfj_3_7.csv,transparent,PE,0.95
Templfj_3_8.csv,transparent,PE,0.92
Templfj_3_9.csv,transparent,PE,0.98
Templfj_3_10.csv,white,PE,0.98
Templfj_3_11.csv,white,PP,0.96
Templfj_3_12.csv,white,PE,0.97
Templfj_3_13.csv,yellow,PE,0.96
Templfj_3_14.csv,light blue,PS,0.98
Templfj_3_15.csv,white,PE,0.97
Templfj_3_16.csv,white,PE,0.98
Templfj_3_17.csv,white,PE,0.97
Templfj_3_18.csv,white,PP,0.96
Templfj_3_19.csv,transparent,PP,0.97
Templfj_3_20.csv,white,PE,0.98
Templfj_3_21.csv,pink,PE,0.95
Templfj_3_22.csv,light blue,PE,0.97
Templfj_3_23.csv,white,PE,0.98
Templfj_3_24.csv,yellow,PE,0.97
Templfj_3_25.csv,transparent,PE,0.97
Templfj_3_26.csv,transparent,PP,0.96
Templfj_3_27.csv,transparent,PP,0.97
Templfj_3_28.csv,white,PP,0.95
Templfj_3_29.csv,transparent,PE,0.97
Templfj_3_30.csv,white,PE,0.97
Templfj_3_31.csv,black,PE,0.96
Templfj_3_32.csv,black,PE,0.96
Templfj_3_33.csv,black,PE,0.97
Templfj_3_34.csv,white,PS,0.92
Templfj_3_35.csv,white,PP,0.9
Templfj_3_36.csv,yellow,PE,0.95
Templfj_3_37.csv,white,PS,0.96
Templfj_3_38.csv,white,PS,0.93
Templfj_3_40.csv,orange,PE,0.96
